Trial_number,Trial_time,Gradient_T,X,Y,Z,IS_temperature,IS_hydration,IS_energy,IS_security,IS_mating,Att_temperature,Att_hydration,Att_energy,Att_security,Att_mating
11,0.032,0.95701,0.01094,0.02338,293.47427,0.9092,0.8996,0.1997,0.0,0.8998,0.09849,0.08969,0.09908,0.00811,0.29685
11,0.16,0.95701,0.01212,0.02713,296.90579,0.9184,0.8992,0.1994,0.0,0.8996,0.06773,-0.0,-0.0,-0.0,0.32237
11,0.288,0.95701,0.01538,0.03187,291.27161,0.9276,0.8988,0.1991,0.0,0.8994,0.15625,-0.0,0.20042,-0.0,0.43522
11,0.384,0.95701,0.01779,0.03384,280.77608,0.9368,0.8984,0.1988,0.0,0.8992,0.09826,-0.0,0.54885,-0.0,0.38711
11,0.48,0.95701,0.01933,0.03519,272.53495,0.946,0.898,0.1985,0.0,0.899,0.21211,-0.0,0.78271,0.43525,0.45463
11,0.608,0.95701,0.02049,0.04721,265.40567,0.9552,0.8976,0.1982,0.0,0.8988,0.25106,0.00968,0.91515,0.4101,0.44667
11,0.704,0.95701,0.02005,0.05161,265.13956,0.9644,0.8972,0.1979,0.51641,0.8986,0.37608,0.09045,1.0,0.23698,0.28646
11,0.8,0.95701,0.02021,0.0523,263.46871,0.9736,0.8968,0.1976,0.51641,0.8984,0.48092,0.04053,0.79852,0.20478,0.40943
11,0.928,0.95701,0.02097,0.05672,254.22766,0.9828,0.8964,0.1973,0.51641,0.8982,0.48169,0.08575,0.68628,0.13709,0.43089
11,1.056,0.95701,0.01901,0.06254,256.36166,0.992,0.896,0.197,0.51641,0.898,0.4797,0.22895,0.68248,0.01666,0.66493
11,1.152,0.95955,0.01741,0.06888,256.75168,1.0,0.8956,0.1967,0.51641,0.8978,0.37602,0.06399,0.86006,0.14208,0.62971
11,1.248,0.95955,0.0162,0.07522,254.72982,1.0,0.8952,0.1964,0.51641,0.8976,0.42473,0.10717,0.84321,0.04871,0.55213
11,1.376,0.95955,0.01316,0.0856,255.63718,1.0,0.8948,0.1961,0.51641,0.8974,0.52159,0.01831,0.83572,0.11402,0.40334
11,1.504,0.95955,0.01,0.09612,260.4439,1.0,0.8944,0.1958,0.51641,0.8972,0.49935,-0.0,0.97594,0.2376,0.46463
11,1.632,0.95955,0.00741,0.11151,260.49743,1.0,0.894,0.1955,0.51641,0.897,0.6407,0.09875,0.93224,0.10715,0.62607
11,1.728,0.95955,0.00626,0.12114,256.9143,1.0,0.8936,0.1952,0.51641,0.8968,0.4822,0.27579,1.0,0.00048,0.59003
11,1.824,0.95955,0.00504,0.12973,250.27428,1.0,0.8932,0.1949,0.51641,0.8966,0.56414,0.13992,1.0,-0.0,0.49397
11,1.888,0.95955,0.00386,0.13524,245.16663,1.0,0.8928,0.1946,0.51641,0.8964,0.43287,0.09275,1.0,-0.0,0.43784
11,2.016,0.95955,0.0048,0.13412,242.54105,1.0,0.8924,0.1943,0.51641,0.8962,0.37367,-0.0,1.0,0.10549,0.52845
11,2.112,0.95955,0.00153,0.14007,244.29981,1.0,0.892,0.194,0.51641,0.896,0.31724,-0.0,1.0,0.10045,0.42463
11,2.208,0.95955,-0.00051,0.14406,244.80846,1.0,0.8916,0.1937,0.51296,0.8958,0.32276,-0.0,1.0,0.14805,0.42869
11,2.4,0.95955,-0.00157,0.14469,248.39464,1.0,0.8912,0.1934,0.51296,0.8956,0.49937,-0.0,0.99471,0.19232,0.40619
11,2.528,0.95955,-0.00236,0.14255,257.1181,1.0,0.8908,0.1931,0.51296,0.8954,0.38624,-0.0,1.0,0.25896,0.3911
11,2.624,0.95955,-0.00482,0.15362,255.69349,1.0,0.8904,0.1928,0.51296,0.8952,0.24329,0.02307,1.0,0.19238,0.33765
11,2.752,0.95701,-0.00868,0.168,257.85547,1.0,0.89,0.1925,0.51296,0.895,0.24496,0.06288,1.0,0.21864,0.34505
11,2.848,0.95701,-0.01118,0.17955,258.18612,1.0,0.8896,0.1922,0.51296,0.8948,0.35971,-0.0,1.0,0.2336,0.25501
11,2.976,0.95701,-0.01385,0.19343,254.61549,1.0,0.8892,0.1919,0.51296,0.8946,0.32768,-0.0,0.95522,0.15944,0.34862
11,3.072,0.95701,-0.01672,0.20354,255.33327,1.0,0.8888,0.1916,0.51296,0.8944,0.26894,0.00944,0.9922,0.18802,0.29346
11,3.168,0.95701,-0.0194,0.21351,256.11146,1.0,0.8884,0.1913,0.51296,0.8942,0.23526,-0.0,1.0,0.26932,0.34979
11,3.296,0.95701,-0.0221,0.22251,260.84834,1.0,0.888,0.191,0.51296,0.894,0.1436,-0.0,1.0,0.22721,0.38851
11,3.392,0.95701,-0.02441,0.22988,270.12446,1.0,0.8876,0.1907,0.51296,0.8938,0.19412,-0.0,0.96464,0.26642,0.32109
11,3.456,0.95701,-0.02538,0.23402,277.07016,1.0,0.8872,0.1904,0.51296,0.8936,0.20451,-0.0,0.85042,0.12112,0.33866
11,3.584,0.95701,-0.02451,0.23755,276.68652,1.0,0.8868,0.1901,0.51296,0.8934,0.25007,0.03212,0.82518,0.08159,0.35457
11,3.712,0.95701,-0.02349,0.24739,274.06842,1.0,0.8864,0.1898,0.51296,0.8932,0.18587,0.03009,0.89184,0.01996,0.40846
11,3.84,0.95701,-0.02316,0.2595,280.71905,1.0,0.886,0.1895,0.48833,0.893,0.17324,0.06215,0.88791,0.01248,0.46829
11,3.936,0.95701,-0.0213,0.26597,277.26407,1.0,0.8856,0.1892,0.48833,0.8928,0.17968,0.04018,0.82459,-0.0,0.45562
11,4.032,0.95701,-0.02122,0.26926,279.13757,1.0,0.8852,0.1889,0.48833,0.8926,0.20583,0.09741,0.87259,-0.0,0.37037
11,4.128,0.95701,-0.01963,0.2775,279.07372,1.0,0.8848,0.1886,0.48833,0.8924,0.13238,0.10116,0.90425,-0.0,0.42062
