Trial_number,Trial_time,Gradient_T,X,Y,Z,IS_temperature,IS_hydration,IS_energy,IS_security,IS_mating,Att_temperature,Att_hydration,Att_energy,Att_security,Att_mating
17,0.032,0.95701,0.01368,-0.01044,214.99758,0.9092,0.8996,0.1997,0.0,0.8998,-0.0,0.16835,0.32704,-0.0,0.0395
17,0.16,0.95701,0.01392,-0.00993,208.77798,0.9184,0.8992,0.1994,0.0,0.8996,-0.0,0.00568,0.26145,0.11547,0.17086
17,0.288,0.95701,0.0135,-0.00838,201.66518,0.9276,0.8988,0.1991,0.0,0.8994,-0.0,0.07124,0.31971,0.25601,0.32917
17,0.416,0.95701,0.01465,-0.00884,201.64624,0.9368,0.8984,0.1988,0.0,0.8992,-0.0,-0.0,0.56262,0.35578,0.29168
17,0.544,0.95701,0.01311,-0.00862,203.93149,0.946,0.898,0.1985,0.0,0.899,0.04279,0.04469,0.59762,0.49325,0.27112
17,0.64,0.95701,0.00408,-0.00407,200.72196,0.9552,0.8976,0.1982,0.0,0.8988,0.05445,-0.0,0.60432,0.36081,0.18644
17,0.768,0.95701,-0.0035,0.00058,187.84978,0.9644,0.8972,0.1979,0.51634,0.8986,-0.0,-0.0,0.53814,0.37681,-0.0
17,0.896,0.95701,-0.00076,0.00137,180.97449,0.9736,0.8968,0.1976,0.51634,0.8984,-0.0,0.10869,0.65613,0.58574,0.12877
17,1.024,0.95701,0.00177,0.00264,173.89101,0.9828,0.8964,0.1973,0.51634,0.8982,0.07629,0.07866,0.64912,0.55969,0.24995
17,1.184,0.95955,-0.00535,0.00094,179.7636,0.992,0.896,0.197,0.51634,0.898,0.03263,-0.0,0.68671,0.59389,0.17346
17,1.312,0.95955,-0.01802,0.0012,177.27586,1.0,0.8956,0.1967,0.51634,0.8978,0.25783,-0.0,0.62351,0.65554,0.47023
17,1.44,0.95955,-0.02334,0.00101,176.92032,1.0,0.8952,0.1964,0.51634,0.8976,0.31412,-0.0,0.6017,0.67828,0.37965
17,1.6,0.95955,-0.03492,0.00097,170.80955,1.0,0.8948,0.1961,0.51634,0.8974,0.44424,0.0178,0.829,0.76892,0.13856
17,1.728,0.95955,-0.04762,-0.00153,172.38988,1.0,0.8944,0.1958,0.51634,0.8972,0.41794,0.10128,0.73629,0.69417,0.04109
17,1.856,0.95955,-0.05912,-0.00373,179.27613,1.0,0.894,0.1955,0.51634,0.897,0.35693,0.16986,0.93133,0.75802,0.26295
17,1.952,0.95955,-0.06645,-0.0048,187.15438,1.0,0.8936,0.1952,0.51634,0.8968,0.43654,0.39395,0.81294,0.88041,0.29906
