Trial_number,Trial_time,Gradient_T,X,Y,Z,IS_temperature,IS_hydration,IS_energy,IS_security,IS_mating,Att_temperature,Att_hydration,Att_energy,Att_security,Att_mating
10,0.032,0.95701,-0.00703,-0.03457,236.75683,0.9092,0.9096,0.1997,0.0,0.8998,-0.0,0.00051,0.19118,-0.0,-0.0
10,0.16,0.95701,-0.00578,-0.03598,235.56529,0.9184,0.9192,0.1994,0.0,0.8996,0.15152,-0.0,0.39612,-0.0,0.04068
10,0.288,0.95701,-0.00528,-0.03589,233.00136,0.9276,0.9288,0.1991,0.0,0.8994,0.06877,1e-05,0.47562,0.3335,0.1497
10,0.416,0.95701,-0.00581,-0.03397,228.20338,0.9368,0.9384,0.1988,0.0,0.8992,0.11455,0.03972,0.41103,0.43661,0.17204
10,0.544,0.95701,-0.01299,-0.02598,225.7966,0.946,0.948,0.1985,0.0,0.899,0.21677,0.49793,0.40245,0.32685,0.14226
10,0.704,0.95701,-0.02457,-0.01403,229.9303,0.9552,0.9576,0.1982,0.0,0.8988,0.10972,0.43554,0.24356,0.23844,0.04026
10,0.832,0.95701,-0.03315,-0.00388,231.4599,0.9644,0.9572,0.1979,0.50519,0.8986,0.06555,0.34573,0.32158,-0.0,-0.0
10,0.992,0.95701,-0.04138,0.00596,234.03595,0.9736,0.9568,0.1976,0.50519,0.8984,0.1964,0.15686,0.43066,0.1838,-0.0
10,1.088,0.95701,-0.04518,0.01184,231.78725,0.9828,0.9564,0.1973,0.50519,0.8982,0.14532,0.0556,0.81282,0.29333,-0.0
10,1.248,0.95955,-0.05653,0.02526,235.29842,0.992,0.956,0.197,0.50519,0.898,0.24048,0.3368,0.95073,0.20032,-0.0
10,1.408,0.95955,-0.0656,0.0368,247.20363,1.0,0.9556,0.1967,0.50519,0.8978,0.40921,0.20461,1.0,0.00947,-0.0
10,1.536,0.95955,-0.06797,0.0404,253.73407,1.0,0.9552,0.1964,0.50519,0.8976,0.39624,0.17078,0.88868,-0.0,-0.0
10,1.696,0.95955,-0.07019,0.04972,243.28257,1.0,0.9548,0.1961,0.50519,0.8974,0.3347,0.22738,0.93067,-0.0,0.05505
10,1.824,0.95955,-0.07162,0.05355,240.20218,1.0,0.9544,0.1958,0.50519,0.8972,0.53711,0.30827,0.77028,-0.0,-0.0
10,1.952,0.95955,-0.07432,0.05867,237.95347,1.0,0.954,0.1955,0.50519,0.897,0.56094,0.02885,0.80995,0.07159,0.07304
10,2.08,0.95955,-0.07366,0.05723,239.03619,1.0,0.9536,0.1952,0.50519,0.8968,0.51609,0.05499,0.86281,-0.0,0.16778
