Trial_number,Trial_time,Gradient_T,X,Y,Z,IS_temperature,IS_hydration,IS_energy,IS_security,IS_mating,Att_temperature,Att_hydration,Att_energy,Att_security,Att_mating
0,0.032,0.95701,0.02176,-0.02283,216.0125,0.8992,0.8996,0.1997,0.0,0.8998,-0.0,-0.0,-0.0,0.05671,-0.0
0,0.224,0.95701,0.0146,-0.01771,217.30516,0.8984,0.8992,0.1994,0.0,0.8996,-0.0,0.09169,-0.0,0.0546,0.19277
0,0.384,0.95701,0.00411,-0.00866,205.55065,0.8976,0.8988,0.1991,0.0,0.8994,-0.0,-0.0,0.2206,0.05108,-0.0
0,0.48,0.95701,-0.001,-0.00551,200.45468,0.8968,0.8984,0.1988,0.0,0.8992,0.10292,-0.0,0.33708,0.14864,0.1903
0,0.608,0.95701,-0.00913,-0.00347,208.31808,0.896,0.898,0.1985,0.0,0.899,0.0631,0.00255,0.29072,0.06983,0.20136
0,0.736,0.95701,-0.01907,0.00067,218.07222,0.8952,0.8976,0.1982,0.0,0.8988,0.07481,-0.0,0.4204,-0.0,0.05634
0,0.864,0.95701,-0.02388,0.0048,216.7445,0.8944,0.8972,0.1979,0.0,0.8986,0.28713,-0.0,0.49576,-0.0,0.16166
0,1.056,0.95701,-0.03006,0.00975,210.48208,0.8936,0.8968,0.1976,0.0,0.8984,0.08087,-0.0,0.72407,0.00303,0.1123
0,1.184,0.95701,-0.04231,0.01669,214.78123,0.9028,0.8964,0.1973,0.52167,0.8982,-0.0,-0.0,0.78384,-0.0,0.23308
0,1.312,0.95701,-0.04936,0.02131,216.30014,0.912,0.896,0.197,0.52167,0.898,-0.0,-0.0,0.8655,0.05243,0.01811
0,1.472,0.95701,-0.06094,0.03053,210.46536,0.9212,0.8956,0.1967,0.52167,0.8978,0.07463,0.20443,0.93554,-0.0,-0.0
0,1.6,0.95955,-0.07023,0.03564,211.11743,0.9304,0.8952,0.1964,0.52167,0.8976,-0.0,0.20956,1.0,0.10911,0.16912
0,1.76,0.95955,-0.08237,0.04157,223.22107,0.9396,0.8948,0.1961,0.52167,0.8974,0.05308,0.02458,1.0,0.38407,0.14467
0,1.888,0.95955,-0.08866,0.045,239.41752,0.9488,0.8944,0.1958,0.52167,0.8972,-0.0,0.04885,1.0,0.33073,0.01525
0,2.016,0.95955,-0.09219,0.05025,243.11518,0.958,0.894,0.1955,0.52167,0.897,0.13713,-0.0,0.97182,0.38271,-0.0
0,2.112,0.95955,-0.09459,0.05626,233.1625,0.9672,0.8936,0.1952,0.52167,0.8968,-0.0,0.04528,0.9319,0.28309,-0.0
0,2.208,0.95955,-0.09957,0.06262,231.86469,0.9764,0.8932,0.1949,0.52167,0.8966,0.08431,-0.0,1.0,0.2814,0.10398
0,2.336,0.95955,-0.10591,0.07065,234.79568,0.9856,0.8928,0.1946,0.52167,0.8964,-0.0,-0.0,1.0,0.30726,0.08696
0,2.432,0.95955,-0.10763,0.07489,227.52975,0.9948,0.8924,0.1943,0.52167,0.8962,0.04816,-0.0,1.0,0.15786,0.0907
0,2.496,0.95955,-0.10933,0.07859,218.74416,1.0,0.892,0.194,0.52167,0.896,-0.0,-0.0,1.0,0.13944,0.0903
0,2.624,0.95955,-0.11566,0.08308,226.78721,1.0,0.8916,0.1937,0.52167,0.8958,0.01421,-0.0,0.9466,0.21254,0.13494
0,2.752,0.95955,-0.12325,0.09125,228.58582,1.0,0.8912,0.1934,0.47092,0.8956,0.12298,-0.0,0.98343,0.18665,0.07447
0,2.944,0.95955,-0.1368,0.10653,231.36829,1.0,0.8908,0.1931,0.47092,0.8954,0.07757,0.00817,0.94437,0.25455,-0.0
