Trial_number,Trial_time,Gradient_T,X,Y,Z,IS_temperature,IS_hydration,IS_energy,IS_security,IS_mating,Att_temperature,Att_hydration,Att_energy,Att_security,Att_mating
6,0.032,0.95701,0.00751,-0.01531,237.98348,0.9092,0.8996,0.1997,0.0,0.8998,0.33193,0.24724,0.2781,0.12441,-0.0
6,0.256,0.95701,0.00825,-0.02272,253.58909,0.9184,0.8992,0.1994,0.0,0.8996,0.24592,0.12224,0.22393,0.31706,0.11997
6,0.352,0.95701,0.00596,-0.02455,267.96083,0.9276,0.8988,0.1991,0.0,0.8994,0.27371,-0.0,0.1671,0.38905,-0.0
6,0.48,0.95701,0.00442,-0.02985,276.56255,0.9368,0.8984,0.1988,0.0,0.8992,0.40988,0.04742,0.03716,0.62199,0.06992
6,0.576,0.95701,0.00388,-0.02548,284.20751,0.946,0.898,0.1985,0.0,0.899,0.47741,-0.0,0.13998,0.79243,0.05942
6,0.704,0.95701,0.00558,-0.01499,293.5082,0.9552,0.8976,0.1982,0.0,0.8988,0.62578,-0.0,0.26181,0.85859,0.03575
6,0.832,0.95701,0.00778,-0.00943,297.16687,0.9644,0.8972,0.1979,0.51089,0.8986,0.61737,0.13388,0.46706,1.0,0.13325
6,0.928,0.95701,0.00915,-0.00742,295.74013,0.9736,0.8968,0.1976,0.51089,0.8984,0.54756,-0.0,0.38569,1.0,0.24783
6,1.056,0.95701,0.01527,0.00514,298.13976,0.9828,0.8964,0.1973,0.51089,0.8982,0.42301,-0.0,0.21381,1.0,0.3114
6,1.184,0.95955,0.02049,0.01611,302.61054,0.992,0.896,0.197,0.51089,0.898,0.37238,0.01029,0.20133,0.94579,0.33971
6,1.312,0.95955,0.02586,0.02585,311.60422,1.0,0.8956,0.1967,0.51089,0.8978,0.32444,0.03315,0.06554,1.0,0.07637
6,1.44,0.95955,0.02828,0.02929,315.8833,1.0,0.8952,0.1964,0.51089,0.8976,0.21353,0.21126,0.25257,0.89336,0.07559
6,1.6,0.95955,0.03554,0.03615,316.15466,1.0,0.8948,0.1961,0.51089,0.8974,0.20564,0.22421,0.13277,0.89659,-0.0
6,1.728,0.95955,0.04234,0.04312,319.18041,1.0,0.8944,0.1958,0.51089,0.8972,0.10794,0.22479,0.09394,0.94384,0.03264
6,1.888,0.95955,0.04988,0.05108,330.01832,1.0,0.894,0.1955,0.51089,0.897,-0.0,0.12194,0.06868,0.96582,-0.0
6,2.048,0.95955,0.0567,0.05491,331.09454,1.0,0.8936,0.1952,0.51089,0.8968,-0.0,-0.0,0.06911,0.98689,-0.0
6,2.144,0.95955,0.0633,0.05875,332.60509,1.0,0.8932,0.1949,0.51089,0.8966,-0.0,0.11882,-0.0,0.91596,-0.0
